Timestamp,Davis Hall Total Electric Meter Demand (C),Davis Hall Total Electric Meter Usage (C)
2024-03-14T19:00:00-07:00 Los_Angeles,176.9600067138672kW,175.5kWh
2024-03-14T20:00:00-07:00 Los_Angeles,156.3520050048828kW,122kWh
2024-03-14T21:00:00-07:00 Los_Angeles,101.3759994506836kW,97.75kWh
2024-03-14T22:00:00-07:00 Los_Angeles,94.33599853515625kW,87.75kWh
2024-03-14T23:00:00-07:00 Los_Angeles,88.70399475097656kW,85.25kWh
2024-03-15T00:00:00-07:00 Los_Angeles,85.69599914550781kW,83.25kWh
2024-03-15T01:00:00-07:00 Los_Angeles,88.06400299072266kW,84.5kWh
2024-03-15T02:00:00-07:00 Los_Angeles,87.42399597167969kW,84.75kWh
2024-03-15T03:00:00-07:00 Los_Angeles,88.63999938964844kW,84kWh
2024-03-15T04:00:00-07:00 Los_Angeles,87.61599731445312kW,83kWh
2024-03-15T05:00:00-07:00 Los_Angeles,173.12001037597656kW,141.75kWh
2024-03-15T06:00:00-07:00 Los_Angeles,171.83999633789062kW,149.5kWh
2024-03-15T07:00:00-07:00 Los_Angeles,152.12799072265625kW,141kWh
2024-03-15T08:00:00-07:00 Los_Angeles,161.7919921875kW,157.75kWh
2024-03-15T09:00:00-07:00 Los_Angeles,172.99200439453125kW,165.5kWh
2024-03-15T10:00:00-07:00 Los_Angeles,193.27999877929688kW,189.75kWh
2024-03-15T11:00:00-07:00 Los_Angeles,205.44000244140625kW,200.5kWh
2024-03-15T12:00:00-07:00 Los_Angeles,217.08799743652344kW,207.25kWh
2024-03-15T13:00:00-07:00 Los_Angeles,213.5679931640625kW,209.75kWh
2024-03-15T14:00:00-07:00 Los_Angeles,225.8560028076172kW,217.25kWh
2024-03-15T15:00:00-07:00 Los_Angeles,219.1999969482422kW,217.75kWh
2024-03-15T16:00:00-07:00 Los_Angeles,220.28799438476562kW,216.25kWh
2024-03-15T17:00:00-07:00 Los_Angeles,209.0240020751953kW,196.75kWh
2024-03-15T18:00:00-07:00 Los_Angeles,188.6719970703125kW,181.25kWh
2024-03-15T19:00:00-07:00 Los_Angeles,174.27200317382812kW,165.75kWh
2024-03-15T20:00:00-07:00 Los_Angeles,155.39199829101562kW,108.25kWh
2024-03-15T21:00:00-07:00 Los_Angeles,93.12000274658203kW,87kWh
2024-03-15T22:00:00-07:00 Los_Angeles,90.81600189208984kW,86.25kWh
2024-03-15T23:00:00-07:00 Los_Angeles,88.57600402832031kW,84.25kWh
2024-03-16T00:00:00-07:00 Los_Angeles,88.7040023803711kW,85kWh
2024-03-16T01:00:00-07:00 Los_Angeles,87.23199462890625kW,84.25kWh
2024-03-16T02:00:00-07:00 Los_Angeles,87.04000091552734kW,83.5kWh
2024-03-16T03:00:00-07:00 Los_Angeles,87.80799865722656kW,84.25kWh
2024-03-16T04:00:00-07:00 Los_Angeles,88kW,84kWh
2024-03-16T05:00:00-07:00 Los_Angeles,88.51200103759766kW,83.5kWh
2024-03-16T06:00:00-07:00 Los_Angeles,88.83200073242188kW,85.5kWh
2024-03-16T07:00:00-07:00 Los_Angeles,86.78399658203125kW,84.5kWh
2024-03-16T08:00:00-07:00 Los_Angeles,90.87999725341797kW,84.75kWh
2024-03-16T09:00:00-07:00 Los_Angeles,89.34400177001953kW,85.5kWh
2024-03-16T10:00:00-07:00 Los_Angeles,93.18399810791016kW,90kWh
2024-03-16T11:00:00-07:00 Los_Angeles,99.3280029296875kW,94kWh
2024-03-16T12:00:00-07:00 Los_Angeles,98.36799621582031kW,95.25kWh
2024-03-16T13:00:00-07:00 Los_Angeles,98.75199890136719kW,93.75kWh
2024-03-16T14:00:00-07:00 Los_Angeles,103.68000030517578kW,96.75kWh
2024-03-16T15:00:00-07:00 Los_Angeles,100.80000305175781kW,99.25kWh
2024-03-16T16:00:00-07:00 Los_Angeles,102.8479995727539kW,97.5kWh
2024-03-16T17:00:00-07:00 Los_Angeles,92.16000366210938kW,90.75kWh
2024-03-16T18:00:00-07:00 Los_Angeles,90.04800415039062kW,87.5kWh
2024-03-16T19:00:00-07:00 Los_Angeles,90.11199951171875kW,86.25kWh
2024-03-16T20:00:00-07:00 Los_Angeles,89.85600280761719kW,87kWh
2024-03-16T21:00:00-07:00 Los_Angeles,90.87999725341797kW,86.75kWh
2024-03-16T22:00:00-07:00 Los_Angeles,89.85600280761719kW,85.25kWh
2024-03-16T23:00:00-07:00 Los_Angeles,89.79199981689453kW,85.75kWh
2024-03-17T00:00:00-07:00 Los_Angeles,89.79199981689453kW,85kWh
2024-03-17T01:00:00-07:00 Los_Angeles,88.83200073242188kW,85.25kWh
2024-03-17T02:00:00-07:00 Los_Angeles,89.98400115966797kW,86.25kWh
2024-03-17T03:00:00-07:00 Los_Angeles,88.95999908447266kW,83.5kWh
2024-03-17T04:00:00-07:00 Los_Angeles,89.47200012207031kW,86.25kWh
2024-03-17T05:00:00-07:00 Los_Angeles,87.29600524902344kW,85kWh
2024-03-17T06:00:00-07:00 Los_Angeles,90.04800415039062kW,85.25kWh
2024-03-17T07:00:00-07:00 Los_Angeles,85.76000213623047kW,85.5kWh
2024-03-17T08:00:00-07:00 Los_Angeles,88.63999938964844kW,84kWh
2024-03-17T09:00:00-07:00 Los_Angeles,88.38400268554688kW,85.25kWh
2024-03-17T10:00:00-07:00 Los_Angeles,98.24000549316406kW,92.75kWh
2024-03-17T11:00:00-07:00 Los_Angeles,102.52799987792969kW,97.75kWh
2024-03-17T12:00:00-07:00 Los_Angeles,101.31199645996094kW,97.25kWh
2024-03-17T13:00:00-07:00 Los_Angeles,103.87200164794922kW,101kWh
2024-03-17T14:00:00-07:00 Los_Angeles,105.08799743652344kW,100.5kWh
2024-03-17T15:00:00-07:00 Los_Angeles,102.78400421142578kW,99.25kWh
2024-03-17T16:00:00-07:00 Los_Angeles,105.21599578857422kW,104kWh
2024-03-17T17:00:00-07:00 Los_Angeles,107.84000396728516kW,100.75kWh
2024-03-17T18:00:00-07:00 Los_Angeles,106.11199951171875kW,102kWh
2024-03-17T19:00:00-07:00 Los_Angeles,103.74400329589844kW,99.5kWh
2024-03-17T20:00:00-07:00 Los_Angeles,91.00799560546875kW,87.5kWh
2024-03-17T21:00:00-07:00 Los_Angeles,89.79199981689453kW,86kWh
2024-03-17T22:00:00-07:00 Los_Angeles,88.76799774169922kW,84.25kWh
2024-03-17T23:00:00-07:00 Los_Angeles,85.8239974975586kW,83.5kWh
2024-03-18T00:00:00-07:00 Los_Angeles,87.552001953125kW,81.75kWh
2024-03-18T01:00:00-07:00 Los_Angeles,86.52799987792969kW,82.5kWh
2024-03-18T02:00:00-07:00 Los_Angeles,86.91200256347656kW,82.75kWh
2024-03-18T03:00:00-07:00 Los_Angeles,87.61599731445312kW,81.75kWh
2024-03-18T04:00:00-07:00 Los_Angeles,83.90399932861328kW,81.25kWh
2024-03-18T05:00:00-07:00 Los_Angeles,173.6320037841797kW,146.75kWh
2024-03-18T06:00:00-07:00 Los_Angeles,178.75201416015625kW,153.5kWh
2024-03-18T07:00:00-07:00 Los_Angeles,142.46400451660156kW,137.5kWh
2024-03-18T08:00:00-07:00 Los_Angeles,155.71200561523438kW,146.5kWh
2024-03-18T09:00:00-07:00 Los_Angeles,173.2480010986328kW,165.5kWh
2024-03-18T10:00:00-07:00 Los_Angeles,179.45599365234375kW,177.75kWh
2024-03-18T11:00:00-07:00 Los_Angeles,189.5679931640625kW,183.25kWh
2024-03-18T12:00:00-07:00 Los_Angeles,190.4639892578125kW,184.75kWh
2024-03-18T13:00:00-07:00 Los_Angeles,192.57598876953125kW,186.5kWh
2024-03-18T14:00:00-07:00 Los_Angeles,246.72000122070312kW,207.25kWh
2024-03-18T15:00:00-07:00 Los_Angeles,256.447998046875kW,235kWh
2024-03-18T16:00:00-07:00 Los_Angeles,196.99200439453125kW,190kWh
2024-03-18T17:00:00-07:00 Los_Angeles,183.74400329589844kW,182.25kWh
2024-03-18T18:00:00-07:00 Los_Angeles,178.7519989013672kW,175.75kWh
2024-03-18T19:00:00-07:00 Los_Angeles,174.72000122070312kW,164kWh
2024-03-18T20:00:00-07:00 Los_Angeles,154.04800415039062kW,110.25kWh
2024-03-18T21:00:00-07:00 Los_Angeles,91.90399932861328kW,87.5kWh
2024-03-18T22:00:00-07:00 Los_Angeles,92.4800033569336kW,86.5kWh
2024-03-18T23:00:00-07:00 Los_Angeles,92.2239990234375kW,85.5kWh
2024-03-19T00:00:00-07:00 Los_Angeles,91.84000396728516kW,84.25kWh
2024-03-19T01:00:00-07:00 Los_Angeles,86.20800018310547kW,81.25kWh
2024-03-19T02:00:00-07:00 Los_Angeles,86.08000183105469kW,82.5kWh
2024-03-19T03:00:00-07:00 Los_Angeles,91.00800323486328kW,83kWh
2024-03-19T04:00:00-07:00 Los_Angeles,86.78399658203125kW,82kWh
2024-03-19T05:00:00-07:00 Los_Angeles,173.18399047851562kW,142.5kWh
2024-03-19T06:00:00-07:00 Los_Angeles,168.70399475097656kW,150.75kWh
2024-03-19T07:00:00-07:00 Los_Angeles,141.760009765625kW,137.5kWh
2024-03-19T08:00:00-07:00 Los_Angeles,161.5360107421875kW,152kWh
2024-03-19T09:00:00-07:00 Los_Angeles,170.11199951171875kW,168.75kWh
2024-03-19T10:00:00-07:00 Los_Angeles,181.6320037841797kW,176.25kWh
2024-03-19T11:00:00-07:00 Los_Angeles,193.9840087890625kW,186.5kWh
2024-03-19T12:00:00-07:00 Los_Angeles,195.6479949951172kW,189.5kWh
2024-03-19T13:00:00-07:00 Los_Angeles,195.07200622558594kW,188.75kWh
2024-03-19T14:00:00-07:00 Los_Angeles,195.7760009765625kW,189.75kWh
2024-03-19T15:00:00-07:00 Los_Angeles,192.32000732421875kW,186.75kWh
2024-03-19T16:00:00-07:00 Los_Angeles,192.38400268554688kW,188kWh
2024-03-19T17:00:00-07:00 Los_Angeles,188.03201293945312kW,183.5kWh
2024-03-19T18:00:00-07:00 Los_Angeles,182.33599853515625kW,171.75kWh
2024-03-19T19:00:00-07:00 Los_Angeles,165.75999450683594kW,163.25kWh
2024-03-19T20:00:00-07:00 Los_Angeles,149.6320037841797kW,114.25kWh
2024-03-19T21:00:00-07:00 Los_Angeles,95.74400329589844kW,94kWh
2024-03-19T22:00:00-07:00 Los_Angeles,96.63999938964844kW,90.25kWh
2024-03-19T23:00:00-07:00 Los_Angeles,96.25599670410156kW,90kWh
2024-03-20T00:00:00-07:00 Los_Angeles,90.23999786376953kW,86.25kWh
2024-03-20T01:00:00-07:00 Los_Angeles,90.11199951171875kW,86.75kWh
2024-03-20T02:00:00-07:00 Los_Angeles,91.7760009765625kW,85.75kWh
2024-03-20T03:00:00-07:00 Los_Angeles,91.26399993896484kW,86.25kWh
2024-03-20T04:00:00-07:00 Los_Angeles,90.75199890136719kW,85.75kWh
2024-03-20T05:00:00-07:00 Los_Angeles,171.13600158691406kW,146.5kWh
2024-03-20T06:00:00-07:00 Los_Angeles,174.84799194335938kW,153.75kWh
2024-03-20T07:00:00-07:00 Los_Angeles,142.1439971923828kW,138.75kWh
2024-03-20T08:00:00-07:00 Los_Angeles,153.27999877929688kW,142.75kWh
2024-03-20T09:00:00-07:00 Los_Angeles,179.13600158691406kW,167.5kWh
2024-03-20T10:00:00-07:00 Los_Angeles,185.72799682617188kW,182.25kWh
2024-03-20T11:00:00-07:00 Los_Angeles,187.2639923095703kW,181.25kWh
2024-03-20T12:00:00-07:00 Los_Angeles,204.6719970703125kW,192.5kWh
2024-03-20T13:00:00-07:00 Los_Angeles,210.49600219726562kW,199.75kWh
2024-03-20T14:00:00-07:00 Los_Angeles,204.92800903320312kW,201kWh
2024-03-20T15:00:00-07:00 Los_Angeles,211.6479949951172kW,200.5kWh
2024-03-20T16:00:00-07:00 Los_Angeles,196.5439910888672kW,191kWh
2024-03-20T17:00:00-07:00 Los_Angeles,186.3040008544922kW,183kWh
2024-03-20T18:00:00-07:00 Los_Angeles,179.39199829101562kW,175.5kWh
2024-03-20T19:00:00-07:00 Los_Angeles,172.73599243164062kW,165.25kWh
2024-03-20T20:00:00-07:00 Los_Angeles,163.00799560546875kW,123kWh
2024-03-20T21:00:00-07:00 Los_Angeles,104.83200073242188kW,99.5kWh
2024-03-20T22:00:00-07:00 Los_Angeles,96.32000732421875kW,93.5kWh
2024-03-20T23:00:00-07:00 Los_Angeles,98.4959945678711kW,92.75kWh
2024-03-21T00:00:00-07:00 Los_Angeles,97.47200012207031kW,92kWh
2024-03-21T01:00:00-07:00 Los_Angeles,97.60000610351562kW,91.75kWh
2024-03-21T02:00:00-07:00 Los_Angeles,96.31999206542969kW,91.5kWh
2024-03-21T03:00:00-07:00 Los_Angeles,95.7439956665039kW,90.75kWh
2024-03-21T04:00:00-07:00 Los_Angeles,94.20800018310547kW,90.25kWh
2024-03-21T05:00:00-07:00 Los_Angeles,182.0800018310547kW,154.25kWh
2024-03-21T06:00:00-07:00 Los_Angeles,182.40000915527344kW,160.5kWh
2024-03-21T07:00:00-07:00 Los_Angeles,147.96800231933594kW,144.5kWh
2024-03-21T08:00:00-07:00 Los_Angeles,155.39199829101562kW,151.75kWh
2024-03-21T09:00:00-07:00 Los_Angeles,167.29598999023438kW,161.25kWh
2024-03-21T10:00:00-07:00 Los_Angeles,182.72000122070312kW,176.5kWh
2024-03-21T11:00:00-07:00 Los_Angeles,190.84800720214844kW,187kWh
2024-03-21T12:00:00-07:00 Los_Angeles,200.70401000976562kW,190.5kWh
2024-03-21T13:00:00-07:00 Los_Angeles,195.26400756835938kW,191.25kWh
2024-03-21T14:00:00-07:00 Los_Angeles,199.16799926757812kW,193kWh
2024-03-21T15:00:00-07:00 Los_Angeles,202.11199951171875kW,195kWh
2024-03-21T16:00:00-07:00 Los_Angeles,192.06399536132812kW,184.75kWh
2024-03-21T17:00:00-07:00 Los_Angeles,186.55999755859375kW,180.5kWh
2024-03-21T18:00:00-07:00 Los_Angeles,181.82400512695312kW,174.75kWh
2024-03-21T19:00:00-07:00 Los_Angeles,170.49600219726562kW,167kWh
2024-03-21T20:00:00-07:00 Los_Angeles,153.7919921875kW,116kWh
2024-03-21T21:00:00-07:00 Los_Angeles,92.73600006103516kW,88.25kWh
2024-03-21T22:00:00-07:00 Los_Angeles,90.30400085449219kW,86.5kWh
2024-03-21T23:00:00-07:00 Los_Angeles,90.17599487304688kW,85kWh
2024-03-22T00:00:00-07:00 Los_Angeles,89.98400115966797kW,84kWh
2024-03-22T01:00:00-07:00 Los_Angeles,87.16799926757812kW,82.75kWh
2024-03-22T02:00:00-07:00 Los_Angeles,86.59199523925781kW,83kWh
2024-03-22T03:00:00-07:00 Los_Angeles,89.5999984741211kW,84.5kWh
2024-03-22T04:00:00-07:00 Los_Angeles,87.36000061035156kW,82.5kWh
2024-03-22T05:00:00-07:00 Los_Angeles,174.39999389648438kW,144kWh
2024-03-22T06:00:00-07:00 Los_Angeles,173.50399780273438kW,152.25kWh
2024-03-22T07:00:00-07:00 Los_Angeles,144.95999145507812kW,137kWh
2024-03-22T08:00:00-07:00 Los_Angeles,153.0240020751953kW,147.5kWh
2024-03-22T09:00:00-07:00 Los_Angeles,165.82398986816406kW,161.25kWh
2024-03-22T10:00:00-07:00 Los_Angeles,174.27200317382812kW,172.25kWh
2024-03-22T11:00:00-07:00 Los_Angeles,191.67999267578125kW,188.75kWh
2024-03-22T12:00:00-07:00 Los_Angeles,206.33599853515625kW,198.75kWh
2024-03-22T13:00:00-07:00 Los_Angeles,209.21600341796875kW,202.5kWh
2024-03-22T14:00:00-07:00 Los_Angeles,197.75999450683594kW,195kWh
2024-03-22T15:00:00-07:00 Los_Angeles,191.29600524902344kW,183.5kWh
2024-03-22T16:00:00-07:00 Los_Angeles,183.552001953125kW,179.5kWh
2024-03-22T17:00:00-07:00 Los_Angeles,173.05599975585938kW,167.25kWh
2024-03-22T18:00:00-07:00 Los_Angeles,163.6479949951172kW,160.25kWh
2024-03-22T19:00:00-07:00 Los_Angeles,156.73599243164062kW,151.5kWh
2024-03-22T20:00:00-07:00 Los_Angeles,145.79200744628906kW,110.75kWh
2024-03-22T21:00:00-07:00 Los_Angeles,95.80799865722656kW,92.25kWh
2024-03-22T22:00:00-07:00 Los_Angeles,92.86399841308594kW,89.5kWh
2024-03-22T23:00:00-07:00 Los_Angeles,95.16799926757812kW,91.75kWh
2024-03-23T00:00:00-07:00 Los_Angeles,96.19200134277344kW,88.75kWh
2024-03-23T01:00:00-07:00 Los_Angeles,86.97599792480469kW,81kWh
2024-03-23T02:00:00-07:00 Los_Angeles,86.01599884033203kW,79.75kWh
2024-03-23T03:00:00-07:00 Los_Angeles,84.16000366210938kW,80.75kWh
2024-03-23T04:00:00-07:00 Los_Angeles,86.01599884033203kW,81.25kWh
2024-03-23T05:00:00-07:00 Los_Angeles,87.10400390625kW,81kWh
2024-03-23T06:00:00-07:00 Los_Angeles,85.88800048828125kW,81.75kWh
2024-03-23T07:00:00-07:00 Los_Angeles,84.03199768066406kW,81.75kWh
2024-03-23T08:00:00-07:00 Los_Angeles,85.12000274658203kW,80.5kWh
2024-03-23T09:00:00-07:00 Los_Angeles,86.08000183105469kW,83.25kWh
2024-03-23T10:00:00-07:00 Los_Angeles,89.34400177001953kW,82.75kWh
2024-03-23T11:00:00-07:00 Los_Angeles,95.80799865722656kW,91kWh
2024-03-23T12:00:00-07:00 Los_Angeles,95.04000091552734kW,91.5kWh
2024-03-23T13:00:00-07:00 Los_Angeles,97.21599578857422kW,91.25kWh
2024-03-23T14:00:00-07:00 Los_Angeles,98.43199920654297kW,94kWh
2024-03-23T15:00:00-07:00 Los_Angeles,94.78400421142578kW,91.75kWh
2024-03-23T16:00:00-07:00 Los_Angeles,98.68799591064453kW,94.5kWh
2024-03-23T17:00:00-07:00 Los_Angeles,100.47999572753906kW,96.75kWh
2024-03-23T18:00:00-07:00 Los_Angeles,102.33599853515625kW,99.75kWh
2024-03-23T19:00:00-07:00 Los_Angeles,99.45600128173828kW,90.5kWh
2024-03-23T20:00:00-07:00 Los_Angeles,91.26400756835938kW,87.75kWh
2024-03-23T21:00:00-07:00 Los_Angeles,91.58399963378906kW,87.75kWh
2024-03-23T22:00:00-07:00 Los_Angeles,90.55999755859375kW,87.5kWh
2024-03-23T23:00:00-07:00 Los_Angeles,91.39199829101562kW,87.5kWh
2024-03-24T00:00:00-07:00 Los_Angeles,92.41600036621094kW,88kWh
2024-03-24T01:00:00-07:00 Los_Angeles,91.64799499511719kW,87.75kWh
2024-03-24T02:00:00-07:00 Los_Angeles,93.3759994506836kW,87.75kWh
2024-03-24T03:00:00-07:00 Los_Angeles,92.2239990234375kW,88.75kWh
2024-03-24T04:00:00-07:00 Los_Angeles,90.04800415039062kW,85.5kWh
2024-03-24T05:00:00-07:00 Los_Angeles,91.52000427246094kW,84.75kWh
2024-03-24T06:00:00-07:00 Los_Angeles,89.7280044555664kW,86.5kWh
2024-03-24T07:00:00-07:00 Los_Angeles,89.08799743652344kW,85kWh
2024-03-24T08:00:00-07:00 Los_Angeles,87.29600524902344kW,84.75kWh
2024-03-24T09:00:00-07:00 Los_Angeles,91.39199829101562kW,87.75kWh
2024-03-24T10:00:00-07:00 Los_Angeles,97.85600280761719kW,91kWh
2024-03-24T11:00:00-07:00 Los_Angeles,102.59199523925781kW,93.5kWh
2024-03-24T12:00:00-07:00 Los_Angeles,99.96800231933594kW,93.75kWh
2024-03-24T13:00:00-07:00 Los_Angeles,94.14400482177734kW,90.25kWh
2024-03-24T14:00:00-07:00 Los_Angeles,90.81600189208984kW,85.5kWh
2024-03-24T15:00:00-07:00 Los_Angeles,89.72799682617188kW,86.75kWh
2024-03-24T16:00:00-07:00 Los_Angeles,91.13600158691406kW,85kWh
2024-03-24T17:00:00-07:00 Los_Angeles,91.52000427246094kW,87.5kWh
2024-03-24T18:00:00-07:00 Los_Angeles,89.1520004272461kW,85.5kWh
2024-03-24T19:00:00-07:00 Los_Angeles,90.94400024414062kW,83.75kWh
2024-03-24T20:00:00-07:00 Los_Angeles,92.16000366210938kW,84.5kWh
2024-03-24T21:00:00-07:00 Los_Angeles,85.31199645996094kW,80.75kWh
2024-03-24T22:00:00-07:00 Los_Angeles,83.0719985961914kW,81.5kWh
2024-03-24T23:00:00-07:00 Los_Angeles,85.24800109863281kW,81.75kWh
2024-03-25T00:00:00-07:00 Los_Angeles,85.69599914550781kW,81kWh
2024-03-25T01:00:00-07:00 Los_Angeles,84.16000366210938kW,80.75kWh
2024-03-25T02:00:00-07:00 Los_Angeles,85.69599914550781kW,81.75kWh
2024-03-25T03:00:00-07:00 Los_Angeles,85.69599914550781kW,80.25kWh
2024-03-25T04:00:00-07:00 Los_Angeles,85.31199645996094kW,81.5kWh
2024-03-25T05:00:00-07:00 Los_Angeles,174.84799194335938kW,142.75kWh
2024-03-25T06:00:00-07:00 Los_Angeles,177.8560028076172kW,151.75kWh
2024-03-25T07:00:00-07:00 Los_Angeles,143.36000061035156kW,139kWh
2024-03-25T08:00:00-07:00 Los_Angeles,150.0800018310547kW,144kWh
2024-03-25T09:00:00-07:00 Los_Angeles,159.29598999023438kW,156kWh
2024-03-25T10:00:00-07:00 Los_Angeles,167.16799926757812kW,163.25kWh
2024-03-25T11:00:00-07:00 Los_Angeles,162.81600952148438kW,157.25kWh
2024-03-25T12:00:00-07:00 Los_Angeles,162.17599487304688kW,154kWh
2024-03-25T13:00:00-07:00 Los_Angeles,164.09600830078125kW,158.25kWh
2024-03-25T14:00:00-07:00 Los_Angeles,167.16799926757812kW,158kWh
2024-03-25T15:00:00-07:00 Los_Angeles,163.83999633789062kW,157.25kWh
2024-03-25T16:00:00-07:00 Los_Angeles,161.21600341796875kW,156.25kWh
2024-03-25T17:00:00-07:00 Los_Angeles,159.04000854492188kW,149.75kWh
2024-03-25T18:00:00-07:00 Los_Angeles,146.3679962158203kW,142kWh
2024-03-25T19:00:00-07:00 Los_Angeles,140.41600036621094kW,138.25kWh
2024-03-25T20:00:00-07:00 Los_Angeles,129.53599548339844kW,104.5kWh
2024-03-25T21:00:00-07:00 Los_Angeles,95.36000061035156kW,90.5kWh
2024-03-25T22:00:00-07:00 Los_Angeles,95.23200225830078kW,89.75kWh
2024-03-25T23:00:00-07:00 Los_Angeles,97.72799682617188kW,93.25kWh
2024-03-26T00:00:00-07:00 Los_Angeles,94.72000122070312kW,90.75kWh
2024-03-26T01:00:00-07:00 Los_Angeles,95.552001953125kW,92kWh
2024-03-26T02:00:00-07:00 Los_Angeles,96.63999938964844kW,92kWh
2024-03-26T03:00:00-07:00 Los_Angeles,96.19200134277344kW,90.25kWh
2024-03-26T04:00:00-07:00 Los_Angeles,95.16799926757812kW,88kWh
2024-03-26T05:00:00-07:00 Los_Angeles,159.4879913330078kW,136kWh
2024-03-26T06:00:00-07:00 Los_Angeles,159.23199462890625kW,136kWh
2024-03-26T07:00:00-07:00 Los_Angeles,134.656005859375kW,125.5kWh
2024-03-26T08:00:00-07:00 Los_Angeles,138.94400024414062kW,133.75kWh
2024-03-26T09:00:00-07:00 Los_Angeles,155.20001220703125kW,144.25kWh
2024-03-26T10:00:00-07:00 Los_Angeles,162.3040008544922kW,154.5kWh
2024-03-26T11:00:00-07:00 Los_Angeles,157.37600708007812kW,153kWh
2024-03-26T12:00:00-07:00 Los_Angeles,162.3040008544922kW,159.75kWh
2024-03-26T13:00:00-07:00 Los_Angeles,166.0800018310547kW,162.25kWh
2024-03-26T14:00:00-07:00 Los_Angeles,163.00799560546875kW,158.25kWh
2024-03-26T15:00:00-07:00 Los_Angeles,160.70399475097656kW,157.25kWh
2024-03-26T16:00:00-07:00 Los_Angeles,160.12799072265625kW,153kWh
2024-03-26T17:00:00-07:00 Los_Angeles,157.88800048828125kW,151.5kWh
2024-03-26T18:00:00-07:00 Los_Angeles,151.80799865722656kW,143.25kWh
2024-03-26T19:00:00-07:00 Los_Angeles,141.88800048828125kW,136.5kWh
2024-03-26T20:00:00-07:00 Los_Angeles,132.6719970703125kW,104.75kWh
2024-03-26T21:00:00-07:00 Los_Angeles,92.2239990234375kW,88.75kWh
2024-03-26T22:00:00-07:00 Los_Angeles,92.60800170898438kW,88.75kWh
2024-03-26T23:00:00-07:00 Los_Angeles,96.19200134277344kW,87.5kWh
2024-03-27T00:00:00-07:00 Los_Angeles,92.54399871826172kW,87.25kWh
2024-03-27T01:00:00-07:00 Los_Angeles,92.09600067138672kW,87.5kWh
2024-03-27T02:00:00-07:00 Los_Angeles,92.2239990234375kW,87.75kWh
2024-03-27T03:00:00-07:00 Los_Angeles,89.98400115966797kW,85kWh
2024-03-27T04:00:00-07:00 Los_Angeles,90.24000549316406kW,86kWh
2024-03-27T05:00:00-07:00 Los_Angeles,178.36801147460938kW,149.25kWh
2024-03-27T06:00:00-07:00 Los_Angeles,175.61599731445312kW,147.25kWh
2024-03-27T07:00:00-07:00 Los_Angeles,132.2239990234375kW,128kWh
2024-03-27T08:00:00-07:00 Los_Angeles,146.8159942626953kW,131.25kWh
2024-03-27T09:00:00-07:00 Los_Angeles,157.5679931640625kW,147.75kWh
2024-03-27T10:00:00-07:00 Los_Angeles,164.2239990234375kW,161kWh
2024-03-27T11:00:00-07:00 Los_Angeles,174.84800720214844kW,167.5kWh
2024-03-27T12:00:00-07:00 Los_Angeles,169.53599548339844kW,166.5kWh
2024-03-27T13:00:00-07:00 Los_Angeles,173.95199584960938kW,167.75kWh
2024-03-27T14:00:00-07:00 Los_Angeles,173.6959991455078kW,169.5kWh
2024-03-27T15:00:00-07:00 Los_Angeles,173.18399047851562kW,168.75kWh
2024-03-27T16:00:00-07:00 Los_Angeles,172.28799438476562kW,166.5kWh
2024-03-27T17:00:00-07:00 Los_Angeles,160.19200134277344kW,157kWh
2024-03-27T18:00:00-07:00 Los_Angeles,153.9840087890625kW,147.25kWh
2024-03-27T19:00:00-07:00 Los_Angeles,149.44000244140625kW,143kWh
2024-03-27T20:00:00-07:00 Los_Angeles,134.84799194335938kW,109.25kWh
2024-03-27T21:00:00-07:00 Los_Angeles,101.8239974975586kW,98kWh
2024-03-27T22:00:00-07:00 Los_Angeles,102.97599792480469kW,97kWh
2024-03-27T23:00:00-07:00 Los_Angeles,100.9280014038086kW,96.25kWh
2024-03-28T00:00:00-07:00 Los_Angeles,101.44000244140625kW,94.5kWh
2024-03-28T01:00:00-07:00 Los_Angeles,96.12799835205078kW,88.25kWh
2024-03-28T02:00:00-07:00 Los_Angeles,88.31999969482422kW,83.25kWh
2024-03-28T03:00:00-07:00 Los_Angeles,89.72799682617188kW,84.5kWh
2024-03-28T04:00:00-07:00 Los_Angeles,88.83200073242188kW,83.25kWh
2024-03-28T05:00:00-07:00 Los_Angeles,172.73599243164062kW,146.75kWh
2024-03-28T06:00:00-07:00 Los_Angeles,176.83200073242188kW,147.25kWh
2024-03-28T07:00:00-07:00 Los_Angeles,135.552001953125kW,128.75kWh
2024-03-28T08:00:00-07:00 Los_Angeles,139.39199829101562kW,132.5kWh
2024-03-28T09:00:00-07:00 Los_Angeles,149.50399780273438kW,142kWh
2024-03-28T10:00:00-07:00 Los_Angeles,156.92800903320312kW,151.75kWh
2024-03-28T11:00:00-07:00 Los_Angeles,163.52000427246094kW,158.75kWh
2024-03-28T12:00:00-07:00 Los_Angeles,164.8000030517578kW,161.5kWh
2024-03-28T13:00:00-07:00 Los_Angeles,164.73599243164062kW,160kWh
2024-03-28T14:00:00-07:00 Los_Angeles,164.54400634765625kW,160.25kWh
2024-03-28T15:00:00-07:00 Los_Angeles,160.83200073242188kW,158kWh
2024-03-28T16:00:00-07:00 Los_Angeles,160.76800537109375kW,156.75kWh
2024-03-28T17:00:00-07:00 Los_Angeles,162.3679962158203kW,153kWh
2024-03-28T18:00:00-07:00 Los_Angeles,153.72799682617188kW,148.75kWh
